[10/Jun/2014:17:53:10:000 +0000]|200.19.190.152|10.62.204.42|/Benchmarks/MultiplicaMatrizServlet|0|200.19.190.152|0
[10/Jun/2014:17:57:30:188 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15|10.102.12.52|221
[10/Jun/2014:17:57:30:189 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5|10.102.12.52|220
[10/Jun/2014:17:57:30:190 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2|10.102.12.52|220
[10/Jun/2014:17:57:30:191 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15|10.102.12.52|221
[10/Jun/2014:17:57:30:192 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11|10.102.12.52|221
[10/Jun/2014:17:57:30:193 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4|10.102.12.52|220
[10/Jun/2014:17:57:33:194 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|482|10.102.12.52|222
[10/Jun/2014:17:57:33:195 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|529|10.102.12.52|222
[10/Jun/2014:17:57:33:196 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|540|10.102.12.52|222
[10/Jun/2014:17:57:33:197 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|543|10.102.12.52|222
[10/Jun/2014:17:57:33:198 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|545|10.102.12.52|222
[10/Jun/2014:17:57:33:199 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|548|10.102.12.52|222
[10/Jun/2014:17:57:33:200 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3612|10.102.12.52|223
[10/Jun/2014:17:57:33:201 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|552|10.102.12.52|222
[10/Jun/2014:17:57:33:202 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|571|10.102.12.52|222
[10/Jun/2014:17:57:33:203 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|595|10.102.12.52|222
[10/Jun/2014:17:57:33:204 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|623|10.102.12.52|222
[10/Jun/2014:17:57:35:205 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3385|10.102.12.52|223
[10/Jun/2014:17:57:35:206 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|472|10.102.12.52|222
[10/Jun/2014:17:57:38:207 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3265|10.102.12.52|223
[10/Jun/2014:17:57:38:208 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3277|10.102.12.52|223
[10/Jun/2014:17:57:38:209 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3293|10.102.12.52|223
[10/Jun/2014:17:57:38:210 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3306|10.102.12.52|223
[10/Jun/2014:17:57:38:211 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3312|10.102.12.52|223
[10/Jun/2014:17:57:38:212 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3314|10.102.12.52|223
[10/Jun/2014:17:57:38:213 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|562|10.102.12.52|222
[10/Jun/2014:17:57:38:214 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|557|10.102.12.52|222
[10/Jun/2014:17:57:38:215 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|560|10.102.12.52|222
[10/Jun/2014:17:57:38:216 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|562|10.102.12.52|222
[10/Jun/2014:17:57:38:217 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|564|10.102.12.52|222
[10/Jun/2014:17:57:38:218 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|567|10.102.12.52|222
[10/Jun/2014:17:57:38:219 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|570|10.102.12.52|222
[10/Jun/2014:17:57:38:220 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|573|10.102.12.52|222
[10/Jun/2014:17:57:38:221 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|575|10.102.12.52|222
[10/Jun/2014:17:57:38:222 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|581|10.102.12.52|222
[10/Jun/2014:17:57:39:223 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|486|10.102.12.52|222
[10/Jun/2014:17:57:43:224 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4057|10.102.12.52|223
[10/Jun/2014:17:57:43:225 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4099|10.102.12.52|223
[10/Jun/2014:17:57:43:226 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4140|10.102.12.52|223
[10/Jun/2014:17:57:45:227 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2598|10.102.12.52|223
[10/Jun/2014:17:57:45:228 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2714|10.102.12.52|223
[10/Jun/2014:17:57:46:229 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2779|10.102.12.52|223
[10/Jun/2014:17:57:46:230 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3688|10.102.12.52|223
[10/Jun/2014:17:57:46:231 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3739|10.102.12.52|223
[10/Jun/2014:17:57:47:232 +0000]|200.17.41.179|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3800|200.17.41.179|223
[10/Jun/2014:17:57:47:233 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|9301|10.102.12.52|223
[10/Jun/2014:17:57:47:234 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7934|10.102.12.52|223
[10/Jun/2014:17:57:47:235 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7983|10.102.12.52|223
[10/Jun/2014:17:57:47:236 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2059|10.102.12.52|223
[10/Jun/2014:17:57:49:237 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5777|10.102.12.52|223
[10/Jun/2014:17:57:49:238 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5844|10.102.12.52|223
[10/Jun/2014:17:57:49:239 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6393|10.102.12.52|223
[10/Jun/2014:17:57:49:240 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6430|10.102.12.52|223
[10/Jun/2014:17:57:49:241 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6462|10.102.12.52|223
[10/Jun/2014:17:57:49:242 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6500|10.102.12.52|223
[10/Jun/2014:17:57:49:243 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6539|10.102.12.52|223
[10/Jun/2014:17:57:49:244 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6572|10.102.12.52|223
[10/Jun/2014:17:57:49:245 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6611|10.102.12.52|223
[10/Jun/2014:17:57:49:246 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6644|10.102.12.52|223
[10/Jun/2014:17:57:49:247 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|6667|10.102.12.52|223
[10/Jun/2014:17:57:49:248 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4287|10.102.12.52|223
[10/Jun/2014:17:57:49:249 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|919|10.102.12.52|222
[10/Jun/2014:17:57:55:250 +0000]|200.17.41.179|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5451|200.17.41.179|223
[10/Jun/2014:17:57:56:251 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7565|10.102.12.52|223
[10/Jun/2014:17:57:57:252 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8608|10.102.12.52|223
[10/Jun/2014:17:57:57:253 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8643|10.102.12.52|223
[10/Jun/2014:17:57:57:254 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8683|10.102.12.52|223
[10/Jun/2014:17:57:57:255 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8738|10.102.12.52|223
[10/Jun/2014:17:57:57:256 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8794|10.102.12.52|223
[10/Jun/2014:17:57:57:257 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8853|10.102.12.52|223
[10/Jun/2014:17:57:58:258 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|13837|10.102.12.52|224
[10/Jun/2014:17:57:58:259 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14882|10.102.12.52|224
[10/Jun/2014:17:57:58:260 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14832|10.102.12.52|224
[10/Jun/2014:17:57:58:261 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|9566|10.102.12.52|223
[10/Jun/2014:17:57:58:262 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|9592|10.102.12.52|223
[10/Jun/2014:17:58:00:263 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14610|10.102.12.52|224
[10/Jun/2014:17:58:00:264 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|14619|10.102.12.52|224
[10/Jun/2014:17:58:00:265 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7655|10.102.12.52|223
[10/Jun/2014:17:58:00:266 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7733|10.102.12.52|223
[10/Jun/2014:17:58:01:267 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8609|10.102.12.52|223
[10/Jun/2014:17:58:06:268 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|220
[10/Jun/2014:17:58:07:269 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|64|10.102.12.52|221
[10/Jun/2014:17:58:07:270 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|12|10.102.12.52|221
[10/Jun/2014:17:58:07:271 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|20|10.102.12.52|221
[10/Jun/2014:17:58:08:272 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|472|10.102.12.52|222
[10/Jun/2014:17:58:09:273 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|592|10.102.12.52|221
[10/Jun/2014:17:58:09:274 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|84|10.102.12.52|221
[10/Jun/2014:17:58:09:275 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|413|10.102.12.52|221
[10/Jun/2014:17:58:09:276 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|412|10.102.12.52|221
[10/Jun/2014:17:58:09:277 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|365|10.102.12.52|222
[10/Jun/2014:17:58:10:278 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|609|10.102.12.52|222
[10/Jun/2014:17:58:11:279 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1697|10.102.12.52|223
[10/Jun/2014:17:58:11:280 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|35|10.102.12.52|221
[10/Jun/2014:17:58:11:281 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|48|10.102.12.52|221
[10/Jun/2014:17:58:11:282 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|524|10.102.12.52|222
[10/Jun/2014:17:58:12:283 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|68|10.102.12.52|221
[10/Jun/2014:17:58:12:284 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|485|10.102.12.52|222
[10/Jun/2014:17:58:13:285 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|655|10.102.12.52|222
[10/Jun/2014:17:58:13:286 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|721|10.102.12.52|222
[10/Jun/2014:17:58:13:287 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2451|10.102.12.52|223
[10/Jun/2014:17:58:13:288 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2486|10.102.12.52|223
[10/Jun/2014:17:58:13:289 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2519|10.102.12.52|223
[10/Jun/2014:17:58:13:290 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2563|10.102.12.52|223
[10/Jun/2014:17:58:14:291 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|749|10.102.12.52|222
[10/Jun/2014:17:58:14:292 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|787|10.102.12.52|222
[10/Jun/2014:17:58:14:293 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|880|10.102.12.52|222
[10/Jun/2014:17:58:16:294 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1164|10.102.12.52|222
[10/Jun/2014:17:58:16:295 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1196|10.102.12.52|222
[10/Jun/2014:17:58:16:296 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1312|10.102.12.52|222
[10/Jun/2014:17:58:16:297 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2528|10.102.12.52|223
[10/Jun/2014:17:58:16:298 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|66|10.102.12.52|221
[10/Jun/2014:17:58:18:299 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|86|10.102.12.52|221
[10/Jun/2014:17:58:19:300 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|405|10.102.12.52|222
[10/Jun/2014:17:58:19:301 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2225|10.102.12.52|223
[10/Jun/2014:17:58:19:302 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2248|10.102.12.52|223
[10/Jun/2014:17:58:19:303 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2270|10.102.12.52|223
[10/Jun/2014:17:58:19:304 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|572|10.102.12.52|222
[10/Jun/2014:17:58:19:305 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2309|10.102.12.52|223
[10/Jun/2014:17:58:19:306 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3731|10.102.12.52|223
[10/Jun/2014:17:58:19:307 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3756|10.102.12.52|223
[10/Jun/2014:17:58:19:308 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3782|10.102.12.52|223
[10/Jun/2014:17:58:19:309 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3806|10.102.12.52|223
[10/Jun/2014:17:58:19:310 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3848|10.102.12.52|223
[10/Jun/2014:17:58:19:311 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1213|10.102.12.52|223
[10/Jun/2014:17:58:19:312 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1255|10.102.12.52|223
[10/Jun/2014:17:58:19:313 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1296|10.102.12.52|223
[10/Jun/2014:17:58:19:314 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1322|10.102.12.52|223
[10/Jun/2014:17:58:19:315 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1338|10.102.12.52|223
[10/Jun/2014:17:58:25:316 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5426|10.102.12.52|223
[10/Jun/2014:17:58:25:317 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5456|10.102.12.52|223
[10/Jun/2014:17:58:25:318 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|5483|10.102.12.52|223
[10/Jun/2014:17:58:25:319 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4333|10.102.12.52|223
[10/Jun/2014:17:58:25:320 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4358|10.102.12.52|223
[10/Jun/2014:17:58:25:321 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4380|10.102.12.52|223
[10/Jun/2014:17:58:25:322 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4395|10.102.12.52|223
[10/Jun/2014:17:58:25:323 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3419|10.102.12.52|223
[10/Jun/2014:17:58:25:324 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3432|10.102.12.52|223
[10/Jun/2014:17:58:25:325 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3441|10.102.12.52|223
[10/Jun/2014:17:58:25:326 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3455|10.102.12.52|223
[10/Jun/2014:17:58:25:327 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2284|10.102.12.52|223
[10/Jun/2014:17:58:25:328 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2296|10.102.12.52|223
[10/Jun/2014:17:58:25:329 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2304|10.102.12.52|223
[10/Jun/2014:17:58:25:330 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2309|10.102.12.52|223
[10/Jun/2014:17:58:25:331 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2312|10.102.12.52|223
[10/Jun/2014:17:58:25:332 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|1284|10.102.12.52|223
[10/Jun/2014:17:58:25:333 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|23|10.102.12.52|221
[10/Jun/2014:17:58:25:334 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|65|10.102.12.52|221
[10/Jun/2014:17:58:25:335 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|98|10.102.12.52|221
[10/Jun/2014:17:58:25:336 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|130|10.102.12.52|222
[10/Jun/2014:17:58:25:337 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|148|10.102.12.52|222
[10/Jun/2014:17:58:32:338 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8671|10.102.12.52|223
[10/Jun/2014:17:58:32:339 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8703|10.102.12.52|223
[10/Jun/2014:17:58:32:340 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|58|10.102.12.52|221
[10/Jun/2014:17:58:33:341 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|2395|10.102.12.52|223
[10/Jun/2014:17:58:34:342 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3439|10.102.12.52|223
[10/Jun/2014:17:58:34:343 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3499|10.102.12.52|223
[10/Jun/2014:17:58:34:344 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3543|10.102.12.52|223
[10/Jun/2014:17:58:35:345 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3595|10.102.12.52|223
[10/Jun/2014:17:58:35:346 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3663|10.102.12.52|223
[10/Jun/2014:17:58:35:347 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3711|10.102.12.52|223
[10/Jun/2014:17:58:35:348 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3763|10.102.12.52|223
[10/Jun/2014:17:58:35:349 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11337|10.102.12.52|224
[10/Jun/2014:17:58:35:350 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4052|10.102.12.52|223
[10/Jun/2014:17:58:36:351 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4585|10.102.12.52|223
[10/Jun/2014:17:58:36:352 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|4656|10.102.12.52|223
[10/Jun/2014:17:58:38:353 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7142|10.102.12.52|223
[10/Jun/2014:17:58:38:354 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7196|10.102.12.52|223
[10/Jun/2014:17:58:38:355 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7250|10.102.12.52|223
[10/Jun/2014:17:58:38:356 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7306|10.102.12.52|223
[10/Jun/2014:17:58:38:357 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|7370|10.102.12.52|223
[10/Jun/2014:17:58:39:358 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|8255|10.102.12.52|223
[10/Jun/2014:17:58:40:359 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15125|10.102.12.52|224
[10/Jun/2014:17:58:40:360 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|15188|10.102.12.52|224
[10/Jun/2014:17:58:41:361 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10340|10.102.12.52|223
[10/Jun/2014:17:58:41:362 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10375|10.102.12.52|223
[10/Jun/2014:17:58:41:363 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|10448|10.102.12.52|223
[10/Jun/2014:17:58:42:364 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11273|10.102.12.52|223
[10/Jun/2014:17:58:43:365 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11918|10.102.12.52|224
[10/Jun/2014:17:58:43:366 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|11143|10.102.12.52|224
[10/Jun/2014:17:58:44:367 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|12910|10.102.12.52|224
[10/Jun/2014:17:58:50:368 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|3|10.102.12.52|220
[10/Jun/2014:17:58:51:369 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|30|10.102.12.52|221
[10/Jun/2014:17:58:51:370 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|479|10.102.12.52|222
[10/Jun/2014:17:58:51:371 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|36|10.102.12.52|221
[10/Jun/2014:17:58:52:372 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|646|10.102.12.52|222
[10/Jun/2014:17:58:53:373 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|459|10.102.12.52|222
[10/Jun/2014:17:58:53:374 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|476|10.102.12.52|222
[10/Jun/2014:17:58:53:375 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|589|10.102.12.52|222
[10/Jun/2014:17:58:53:376 +0000]|10.102.12.52|127.0.1.1|/Benchmarks/MultiplicaMatrizServlet|61|10.102.12.52|221
